Hit_ID,Query_ID
AAS60751,ABG15920
AAS60750,ABG15921
AAS60749,ABG15922
AAS60748,ABG15923
AAS60747,ABG15924
AAS60746,ABG15925
AAS60745,ABG15926
AAS60744,ABG15927
AAS60743,ABG15928
AAS60742,ABG15929
AAS60741,ABG15930
AAS60740,ABG15931
AAS60739,ABG15932
AAS60738,ABG15933
AAS60737,ABG15934
AAS60736,ABG15935
AAS60735,ABG15936
AAS60734,ABG15937
AAS60732,ABG15938
AAS60731,ABG15939
AAS60730,ABG15940
AAS60729,ABG15941
AAS60728,ABG15942
AAS60727,ABG15943
AAS60726,ABG15944
AAS60725,ABG15945
AAS60724,ABG15946
AAS60723,ABG15947
AAS60722,ABG15948
AAS60721,ABG15949
AAS60720,ABG15950
AAS60719,ABG15951
AAS60718,ABG15952
AAS60717,ABG15953
AAS60716,ABG15954
AAS60715,ABG15955
AAS60712,ABG15957
AAS60711,ABG15958
AAS60710,ABG15959
AAS60709,ABG15960
AAS60708,ABG15961
AAS60707,ABG15962
AAS60706,ABG15963
AAS60705,ABG15964
AAS60704,ABG15965
AAS60703,ABG15966
AAS60702,ABG15967
AAS60701,ABG15968
AAS60700,ABG15969
AAS60699,ABG15970
AAS60698,ABG15971
AAS60697,ABG15972
AAS60696,ABG15973
AAS60695,ABG15974
AAS60694,ABG15975
AAS60693,ABG15976
AAS60692,ABG15977
AAS60691,ABG15978
AAS60690,ABG15979
AAS60689,ABG15980
AAS60688,ABG15981
AAS60687,ABG15982
AAS60686,ABG15983
AAS60685,ABG15984
AAS60684,ABG15985
AAS60683,ABG15986
AAS60682,ABG15987
AAS60681,ABG15988
AAS60680,ABG15989
AAS60679,ABG15990
AAS60678,ABG15991
AAS60677,ABG15992
AAS60676,ABG15993
AAS60675,ABG15994
AAS63883,ABG16000
AAS63882,ABG16001
AAS63881,ABG16002
AAS63880,ABG16003
AAS63879,ABG16004
AAS63878,ABG16005
AAS63877,ABG16006
AAS63876,ABG16007
AAS63875,ABG16008
AAS63874,ABG16009
AAS63873,ABG16010
AAS63871,ABG16012
AAS63870,ABG16013
AAS63869,ABG16014
AAS63868,ABG16015
AAS63867,ABG16016
AAS63866,ABG16017
AAS63865,ABG16018
AAS63864,ABG16019
AAS63863,ABG16020
AAS63862,ABG16021
AAS63861,ABG16022
AAS63860,ABG16023
AAS63859,ABG16024
AAS63858,ABG16025
AAS63857,ABG16026
AAS63856,ABG16027
AAS63854,ABG16028
AAS63853,ABG16029
AAS63852,ABG16030
AAS63851,ABG16031
AAS63850,ABG16032
AAS63678,ABG16033
AAS63847,ABG16034
AAS63846,ABG16035
AAS63845,ABG16036
AAS63844,ABG16037
AAS63843,ABG16038
AAS63842,ABG16039
AAS63841,ABG16040
AAS62350,ABG16041
AAS63840,ABG16042
AAS63839,ABG16043
AAS63838,ABG16044
AAS63837,ABG16045
AAS63836,ABG16046
AAS63835,ABG16047
AAS63834,ABG16048
AAS63833,ABG16049
AAS63832,ABG16050
AAS63831,ABG16051
AAS63830,ABG16052
AAS63829,ABG16054
AAS63828,ABG16055
AAS63827,ABG16056
AAS63534,ABG16060
AAS63535,ABG16061
AAS63536,ABG16062
AAS63538,ABG16063
AAS63542,ABG16065
AAS63543,ABG16066
AAS63544,ABG16067
AAS63545,ABG16068
AAS63546,ABG16069
AAS63943,ABG16071
AAS63944,ABG16072
AAS63547,ABG16073
AAS63548,ABG16074
AAS63549,ABG16075
AAS63550,ABG16076
AAS63551,ABG16077
AAS63552,ABG16079
AAS63553,ABG16080
AAS63555,ABG16083
AAS63556,ABG16084
AAS63557,ABG16085
AAS63558,ABG16086
AAS63559,ABG16087
AAS63560,ABG16088
AAS63561,ABG16089
AAS63562,ABG16090
AAS63563,ABG16091
AAS63564,ABG16092
AAS63565,ABG16094
AAS63566,ABG16095
AAS63567,ABG16096
AAS63568,ABG16097
AAS63569,ABG16098
AAS64139,ABG16099
AAS64140,ABG16100
AAS64141,ABG16101
AAS64142,ABG16102
AAS64143,ABG16103
AAS64144,ABG16104
AAS64146,ABG16105
AAS64147,ABG16106
AAS64148,ABG16108
AAS64149,ABG16109
AAS64150,ABG16110
AAS64151,ABG16111
AAS64152,ABG16112
AAS64153,ABG16113
AAS64154,ABG16114
AAS64155,ABG16115
AAS64156,ABG16116
AAS64157,ABG16117
AAS64158,ABG16118
AAS64159,ABG16119
AAS64160,ABG16120
AAS64161,ABG16121
AAS64162,ABG16122
AAS64163,ABG16123
AAS64164,ABG16124
AAS64165,ABG16125
AAS64166,ABG16126
AAS64167,ABG16127
AAS64168,ABG16128
AAS64169,ABG16129
AAS64170,ABG16130
AAS64171,ABG16131
AAS64172,ABG16132
AAS64173,ABG16133
AAS64174,ABG16134
AAS64175,ABG16135
AAS64176,ABG16136
